Row,Column,Value
78,18,-0.00501594088986847
78,19,0.00481725384974872
78,20,0.00647782614574783
78,21,-0.00210887085281202
78,22,-0.00210887085281202
78,23,-0.00210887085281202
78,24,0.00240188122582926
78,25,0.00240188122582926
78,26,-0.0381494414672669
78,27,-0.00797249783954878
78,28,-0.0507709375810678
78,29,0
78,31,0
78,32,-0.0361064490724714
78,33,0.00191737346256664
78,34,-0.0380952789091989
78,35,0.00754175456934089
78,36,-0.00180514848442909
78,37,0.00191737346256664
78,38,-0.00797249783954878
78,39,0.00240188122582926
78,40,-0.00105554735610613
78,41,0.00240188122582926
78,42,0.00240188122582926
78,43,-0.0654624604184196
78,44,0.00132224434858868
78,45,0.00191737346256664
78,46,0.00191737346256664
78,47,0.00191737346256664
78,48,0.00191737346256664
78,49,0.00191737346256664
78,50,0.00191737346256664
78,51,-0.00565243635586603
78,52,0.00191737346256664
78,56,0.0016424051356986
78,57,-0.00105554735610613
78,58,-0.00105554735610613
78,59,-0.0361064490724714
78,60,-0.0361064490724714
78,61,0.00162951898861921
78,62,0.00162951898861921
78,63,0.00266485985762537
78,64,-0.0361064490724714
78,65,0.00162951898861921
78,66,0.0016424051356986
78,67,0.00191737346256664
78,68,-0.000240793892616171
78,69,-0.000255482202087367
78,70,-0.00565243635586603
78,71,0.000388745982703913
78,72,-0.000255482202087367
78,73,-0.000255482202087367
78,74,-0.000255482202087367
78,75,-0.0381494414672669
78,76,-0.00797249783954878
78,77,-0.00797249783954878
78,78,0.698330078898507
79,1,-0.000394713834973094
79,5,-0.000114696740490858
79,6,-0.3627547255499
79,7,0.00811724234967449
79,8,0.0769015427371823
79,9,0.00231147936166552
79,10,0.112839294796669
79,11,-0.000192333378210415
79,12,-0.000192333378210415
79,13,0.0454877072599037
79,14,-0.000192333378210415
79,15,-0.000192333378210415
79,16,-0.000192333378210415
79,17,-0.000294981723437929
79,18,-0.000192333378210415
79,19,-0.000294981723437929
79,20,-0.00077833628753449
79,21,-0.000945936195175128
79,22,-0.000945936195175128
79,23,-0.000945936195175128
79,24,-0.00120556881447144
79,25,-0.00120556881447144
79,26,0.0011670555060448
79,27,-0.000313481624395509
79,28,0.0017648661566818
79,29,0
79,31,0
79,32,-0.000515185834030288
79,33,-0.0449877620207892
79,34,0.0012032070987475
79,35,-0.00165420905716599
79,36,-0.0306014728394979
79,37,-0.0449877620207892
79,38,-0.000313481624395509
79,39,-0.00120556881447144
79,40,-9.03627213715045e-05
79,41,-0.00120556881447144
79,42,-0.00120556881447144
79,43,-0.0285462447194373
79,44,-0.0310241146281504
79,45,-0.0449877620207892
79,46,-0.0449877620207892
79,47,-0.0449877620207892
79,48,-0.0449877620207892
79,49,-0.0449877620207892
79,50,-0.0449877620207892
79,51,-0.00267123190623792
79,52,-0.0449877620207892
79,56,-0.038536118721296
79,57,-9.03627213715045e-05
79,58,-9.03627213715045e-05
79,59,-0.000515185834030288
79,60,-0.000515185834030288
79,61,-0.0382337681727513
79,62,-0.0382337681727513
79,63,-0.0013375648657151
79,64,-0.000515185834030288
79,65,-0.0382337681727513
79,66,-0.038536118721296
79,67,-0.0449877620207892
79,68,-0.000106519887178112
79,69,-0.00011301754810593
79,70,-0.00267123190623792
79,71,3.32795536989943e-05
79,72,-0.00011301754810593
79,73,-0.00011301754810593
79,74,-0.00011301754810593
79,75,0.0011670555060448
79,76,-0.000313481624395509
79,77,-0.000313481624395509
79,78,0.00191737346256664
79,79,1.1366926752532
80,6,-0.50171484566389
80,7,-0.50171484566389
80,80,1.00342969132778
81,6,-0.50171484566389
81,7,-0.50171484566389
81,81,1.00342969132778
82,1,-0.000338108377083354
82,5,-9.82482126241104e-05
82,6,0.195376014395824
82,7,0.0069531579439768
82,8,-0.440235320458677
82,9,0.00197999276029347
82,10,0.0966571410843319
82,11,-0.000164751069265447
82,12,-0.000164751069265447
82,13,0.0389643673876725
82,14,-0.000164751069265447
82,15,-0.000164751069265447
82,16,-0.000164751069265447
82,17,-0.000252678733157776
82,18,-0.000164751069265447
82,19,-0.000252678733157776
82,20,-0.000666715974172296
82,21,-0.000810280571485079
82,22,-0.000810280571485079
82,23,-0.000810280571485079
82,24,-0.00103267957494073
82,25,-0.00103267957494073
82,26,0.000999689415857182
82,27,-0.000268525584559366
82,28,0.00151176872745212
82,29,0
82,31,0
82,32,-0.000441303625073565
82,33,-0.038536118721296
82,34,0.00103065655015721
82,35,-0.00141698083552887
82,36,-0.0262129507541286
82,37,-0.038536118721296
82,38,-0.000268525584559366
82,39,-0.00103267957494073
82,40,-7.74039072479872e-05
82,41,-0.00103267957494073
82,42,-0.00103267957494073
82,43,-0.0244524605390919
82,44,-0.0265749819691192
82,45,-0.038536118721296
82,46,-0.038536118721296
82,47,-0.038536118721296
82,48,-0.038536118721296
82,49,-0.038536118721296
82,50,-0.038536118721296
82,51,-0.0022881536054923
82,52,-0.038536118721296
82,56,-0.0330096981800423
82,57,-7.74039072479872e-05
82,58,-7.74039072479872e-05
82,59,-0.000441303625073565
82,60,-0.000441303625073565
82,61,-0.0327507073765259
82,62,-0.0327507073765259
82,63,-0.00114574622402449
82,64,-0.000441303625073565
82,65,-0.0327507073765259
82,66,-0.0330096981800423
82,67,-0.038536118721296
82,68,-9.12439924568355e-05
82,69,-9.68098312911697e-05
82,70,-0.0022881536054923
82,71,2.85069711123561e-05
82,72,-9.68098312911697e-05
82,73,-9.68098312911697e-05
82,74,-9.68098312911697e-05
82,75,0.000999689415857182
82,76,-0.000268525584559366
82,77,-0.000268525584559366
82,78,0.0016424051356986
82,79,-0.038536118721296
82,82,0.979207304310107
83,1,-0.000338108377083354
83,5,-9.82482126241104e-05
83,6,0.195376014395824
83,7,0.0069531579439768
83,8,-0.440235320458677
83,9,0.00197999276029347
83,10,0.0966571410843319
83,11,-0.000164751069265447
83,12,-0.000164751069265447
83,13,0.0389643673876725
83,14,-0.000164751069265447
83,15,-0.000164751069265447
83,16,-0.000164751069265447
83,17,-0.000252678733157776
83,18,-0.000164751069265447
83,19,-0.000252678733157776
83,20,-0.000666715974172296
83,21,-0.000810280571485079
83,22,-0.000810280571485079
83,23,-0.000810280571485079
83,24,-0.00103267957494073
83,25,-0.00103267957494073
83,26,0.000999689415857182
83,27,-0.000268525584559366
83,28,0.00151176872745212
83,29,0
83,31,0
83,32,-0.000441303625073565
83,33,-0.038536118721296
83,34,0.00103065655015721
83,35,-0.00141698083552887
83,36,-0.0262129507541286
83,37,-0.038536118721296
83,38,-0.000268525584559366
83,39,-0.00103267957494073
83,40,-7.74039072479872e-05
83,41,-0.00103267957494073
83,42,-0.00103267957494073
83,43,-0.0244524605390919
83,44,-0.0265749819691192
83,45,-0.038536118721296
83,46,-0.038536118721296
83,47,-0.038536118721296
83,48,-0.038536118721296
83,49,-0.038536118721296
83,50,-0.038536118721296
83,51,-0.0022881536054923
83,52,-0.038536118721296
83,56,-0.0330096981800423
83,57,-7.74039072479872e-05
83,58,-7.74039072479872e-05
83,59,-0.000441303625073565
83,60,-0.000441303625073565
83,61,-0.0327507073765259
83,62,-0.0327507073765259
83,63,-0.00114574622402449
83,64,-0.000441303625073565
83,65,-0.0327507073765259
83,66,-0.0330096981800423
83,67,-0.038536118721296
83,68,-9.12439924568355e-05
83,69,-9.68098312911697e-05
83,70,-0.0022881536054923
83,71,2.85069711123561e-05
83,72,-9.68098312911697e-05
83,73,-9.68098312911697e-05
83,74,-9.68098312911697e-05
83,75,0.000999689415857182
83,76,-0.000268525584559366
83,77,-0.000268525584559366
83,78,0.0016424051356986
83,79,-0.038536118721296
83,82,-0.0330096981800423
83,83,0.979207304310107
84,1,-0.000496126231517769
84,5,-0.00213254819763757
84,6,0.00341768140095712
84,7,-0.284979313669331
84,8,-0.000478185921622061
84,9,0.0264665873146554
84,10,-0.00121966980689254
84,11,-0.00925208727570981
84,12,-0.00925208727570981
84,13,0.0356338935567993
84,14,-0.00925208727570981
84,15,-0.00925208727570981
84,16,-0.00925208727570981
84,17,-0.000117220103084104
84,18,-0.00925208727570981
84,19,-0.000117220103084104
84,20,-0.000160570084932312
84,21,0.00184188925955956
84,22,0.00184188925955956
84,23,0.00184188925955956
84,24,-0.00170565516606456
84,25,-0.00170565516606456
84,26,0.00140586423292383
84,27,-0.0109123232276539
84,28,0.00109252563777071
84,29,0
84,31,0
84,32,-0.0384680360150146
84,33,-0.000515185834030288
84,34,0.00143714840854853
84,35,-0.00143371329387392
84,36,-0.00114426392762508
84,37,-0.000515185834030288
84,38,-0.0109123232276539
84,39,-0.00170565516606456
84,40,-0.00168010754071767
84,41,-0.00170565516606456
84,42,-0.00170565516606456
84,43,0.00205029707748582
84,44,-0.000355278494679709
84,45,-0.000515185834030288
84,46,-0.000515185834030288
84,47,-0.000515185834030288
84,48,-0.000515185834030288
84,49,-0.000515185834030288
84,50,-0.000515185834030288
84,51,-0.00689964355794864
84,52,-0.000515185834030288
84,56,-0.000441303625073565
84,57,-0.00168010754071767
84,58,-0.00168010754071767
84,59,-0.0384680360150146
84,60,-0.0384680360150146
84,61,-0.000437841200793612
84,62,-0.000437841200793612
84,63,-0.00189240497578205
84,64,-0.0384680360150146
84,65,-0.000437841200793612
84,66,-0.000441303625073565
84,67,-0.000515185834030288
84,68,0.000220175341263146
84,69,0.000233605929203989
84,70,-0.00689964355794864
84,71,0.000618764334149756
84,72,0.000233605929203989
84,73,0.000233605929203989
84,74,0.000233605929203989
84,75,0.00140586423292383
84,76,-0.0109123232276539
84,77,-0.0109123232276539
84,78,-0.0361064490724714
84,79,-0.000515185834030288
84,82,-0.000441303625073565
84,83,-0.000441303625073565
84,84,0.761531963984985
85,1,-3.75604815982342e-05
85,5,-0.0961825196337452
85,6,-0.0116026236435579
85,7,-0.307100700994763
85,8,-0.0055863390950343
85,9,0.00053384786148535
85,10,-0.0126422716923658
85,11,-0.000616190001643998
85,12,-0.000616190001643998
85,13,0.0532265988453992
85,14,-0.000616190001643998
85,15,-0.000616190001643998
85,16,-0.000616190001643998
85,17,-0.000488591300625119
85,18,-0.000616190001643998
85,19,-0.000488591300625119
85,20,-0.000355395732444866
85,21,0.00231320330048494
85,22,0.00231320330048494
85,23,0.00231320330048494
85,24,-0.00659578003609188
85,25,-0.00659578003609188
85,26,-0.00196726101855548
85,27,-0.000827980180070695
85,28,-5.19913339710039e-05
85,29,0
85,31,0
85,32,-0.00168010754071767
85,33,-9.03627213715045e-05
85,34,-0.0019735515726604
85,35,-0.00041377056808059
85,36,-0.000814810017389815
85,37,-9.03627213715045e-05
85,38,-0.000827980180070695
85,39,-0.00659578003609188
85,40,-0.0757764709378654
85,41,-0.00659578003609188
85,42,-0.00659578003609188
85,43,0.000573878449870307
85,44,-6.23152453026155e-05
85,45,-9.03627213715045e-05
85,46,-9.03627213715045e-05
85,47,-9.03627213715045e-05
85,48,-9.03627213715045e-05
85,49,-9.03627213715045e-05
85,50,-9.03627213715045e-05
85,51,-0.00258330550192908
85,52,-9.03627213715045e-05
85,56,-7.74039072479872e-05
85,57,-0.0757764709378654
85,58,-0.0757764709378654
85,59,-0.00168010754071767
85,60,-0.00168010754071767
85,61,-7.67966039026454e-05
85,62,-7.67966039026454e-05
85,63,-0.00731794281036507
85,64,-0.00168010754071767
85,65,-7.67966039026454e-05
85,66,-7.74039072479872e-05
85,67,-9.03627213715045e-05
85,68,0.000270793285888742
85,69,0.000287311543651186
85,70,-0.00258330550192908
85,71,0.0279076049882249
85,72,0.000287311543651186
85,73,0.000287311543651186
85,74,0.000287311543651186
85,75,-0.00196726101855548
85,76,-0.000827980180070695
85,77,-0.000827980180070695
85,78,-0.00105554735610613
85,79,-9.03627213715045e-05
85,82,-7.74039072479872e-05
85,83,-7.74039072479872e-05
85,84,-0.00168010754071767
85,85,0.766325720004296
86,1,-0.00033545561243889
86,5,-9.74773669352833e-05
86,6,0.193843113650103
86,7,0.00689860415941733
86,8,0.06535634637219
86,9,0.00196445793434177
86,10,-0.406238845578194
86,11,-0.000163458448788382
86,12,-0.000163458448788382
86,13,0.0386586568427532
86,14,-0.000163458448788382
86,15,-0.000163458448788382
86,16,-0.000163458448788382
86,17,-0.000250696240989108
86,18,-0.000163458448788382
86,19,-0.000250696240989108
86,20,-0.000661484987056742
86,21,-0.000803923190840819
86,22,-0.000803923190840819
86,23,-0.000803923190840819
86,24,-0.0010245772738706
86,25,-0.0010245772738706
86,26,0.000991845952288763
86,27,-0.000266418759573253
86,28,0.00149990754061793
86,29,0
86,31,0
86,32,-0.000437841200793611
86,33,-0.0382337681727513
86,34,0.00102257012153799
86,35,-0.00140586334505199
86,36,-0.0260072865538285
86,37,-0.0382337681727513
86,38,-0.000266418759573253
86,39,-0.0010245772738706
86,40,-7.67966039026453e-05
86,41,-0.0010245772738706
86,42,-0.0010245772738706
86,43,-0.0242606089696401
86,44,-0.0263664773079716
86,45,-0.0382337681727513
86,46,-0.0382337681727513
86,47,-0.0382337681727513
86,48,-0.0382337681727513
86,49,-0.0382337681727513
86,50,-0.0382337681727513
86,51,-0.00227020098024795
86,52,-0.0382337681727513
86,56,-0.0327507073765259
86,57,-7.67966039026453e-05
86,58,-7.67966039026453e-05
86,59,-0.000437841200793611
86,60,-0.000437841200793611
86,61,-0.0324937485890534
86,62,-0.0324937485890534
86,63,-0.00113675681328927
86,64,-0.000437841200793611
86,65,-0.0324937485890534
86,66,-0.0327507073765259
86,67,-0.0382337681727513
86,68,-9.05281011816851e-05
86,69,-9.60502709989904e-05
86,70,-0.00227020098024795
86,71,2.82833082568541e-05
86,72,-9.60502709989904e-05
86,73,-9.60502709989904e-05
86,74,-9.60502709989904e-05
86,75,0.000991845952288763
86,76,-0.000266418759573253
86,77,-0.000266418759573253
86,78,0.00162951898861921
86,79,-0.0382337681727513
86,82,-0.0327507073765259
86,83,-0.0327507073765259
86,84,-0.000437841200793611
86,85,-7.67966039026453e-05
86,86,0.971781500135943
87,1,-0.000496126231517769
87,5,-0.00213254819763757
87,6,0.00341768140095712
87,7,-0.284979313669331
87,8,-0.000478185921622061
87,9,0.0264665873146554
87,10,-0.00121966980689254
87,11,-0.00925208727570981
87,12,-0.00925208727570981
87,13,0.0356338935567993
87,14,-0.00925208727570981
87,15,-0.00925208727570981
87,16,-0.00925208727570981
87,17,-0.000117220103084104
87,18,-0.00925208727570981
87,19,-0.000117220103084104
87,20,-0.000160570084932312
87,21,0.00184188925955956
87,22,0.00184188925955956
87,23,0.00184188925955956
87,24,-0.00170565516606456
87,25,-0.00170565516606456
87,26,0.00140586423292383
87,27,-0.0109123232276539
87,28,0.00109252563777071
87,29,0
87,31,0
87,32,-0.0384680360150146
87,33,-0.000515185834030288
87,34,0.00143714840854853
87,35,-0.00143371329387392
87,36,-0.00114426392762508
87,37,-0.000515185834030288
87,38,-0.0109123232276539
87,39,-0.00170565516606456
87,40,-0.00168010754071767
87,41,-0.00170565516606456
87,42,-0.00170565516606456
87,43,0.00205029707748582
87,44,-0.000355278494679709
87,45,-0.000515185834030288
87,46,-0.000515185834030288
87,47,-0.000515185834030288
87,48,-0.000515185834030288
87,49,-0.000515185834030288
87,50,-0.000515185834030288
87,51,-0.00689964355794864
87,52,-0.000515185834030288
87,56,-0.000441303625073565
87,57,-0.00168010754071767
87,58,-0.00168010754071767
87,59,-0.0384680360150146
87,60,-0.0384680360150146
87,61,-0.000437841200793612
87,62,-0.000437841200793612
87,63,-0.00189240497578205
87,64,-0.0384680360150146
87,65,-0.000437841200793612
87,66,-0.000441303625073565
87,67,-0.000515185834030288
87,68,0.000220175341263146
87,69,0.000233605929203989
87,70,-0.00689964355794864
87,71,0.000618764334149756
87,72,0.000233605929203989
87,73,0.000233605929203989
87,74,0.000233605929203989
87,75,0.00140586423292383
87,76,-0.0109123232276539
87,77,-0.0109123232276539
87,78,-0.0361064490724714
87,79,-0.000515185834030288
87,82,-0.000441303625073565
87,83,-0.000441303625073565
87,84,-0.0384680360150146
87,85,-0.00168010754071767
87,86,-0.000437841200793612
87,87,0.761531963984985
88,1,-0.00033545561243889
88,5,-9.74773669352833e-05
88,6,0.193843113650103
88,7,0.00689860415941733
88,8,0.06535634637219
88,9,0.00196445793434177
88,10,-0.406238845578194
88,11,-0.000163458448788382
88,12,-0.000163458448788382
88,13,0.0386586568427532
88,14,-0.000163458448788382
88,15,-0.000163458448788382
88,16,-0.000163458448788382
88,17,-0.000250696240989108
88,18,-0.000163458448788382
88,19,-0.000250696240989108
88,20,-0.000661484987056742
88,21,-0.000803923190840819
88,22,-0.000803923190840819
88,23,-0.000803923190840819
88,24,-0.0010245772738706
88,25,-0.0010245772738706
88,26,0.000991845952288763
88,27,-0.000266418759573253
88,28,0.00149990754061793
88,29,0
88,31,0
88,32,-0.000437841200793611
88,33,-0.0382337681727513
88,34,0.00102257012153799
88,35,-0.00140586334505199
88,36,-0.0260072865538285
88,37,-0.0382337681727513
88,38,-0.000266418759573253
88,39,-0.0010245772738706
88,40,-7.67966039026453e-05
88,41,-0.0010245772738706
88,42,-0.0010245772738706
88,43,-0.0242606089696401
88,44,-0.0263664773079716
88,45,-0.0382337681727513
88,46,-0.0382337681727513
88,47,-0.0382337681727513
88,48,-0.0382337681727513
88,49,-0.0382337681727513
88,50,-0.0382337681727513
88,51,-0.00227020098024795
88,52,-0.0382337681727513
88,56,-0.0327507073765259
88,57,-7.67966039026453e-05
88,58,-7.67966039026453e-05
88,59,-0.000437841200793611
88,60,-0.000437841200793611
88,61,-0.0324937485890534
88,62,-0.0324937485890534
88,63,-0.00113675681328927
88,64,-0.000437841200793611
88,65,-0.0324937485890534
88,66,-0.0327507073765259
88,67,-0.0382337681727513
88,68,-9.05281011816851e-05
88,69,-9.60502709989904e-05
88,70,-0.00227020098024795
88,71,2.82833082568541e-05
88,72,-9.60502709989904e-05
88,73,-9.60502709989904e-05
88,74,-9.60502709989904e-05
88,75,0.000991845952288763
88,76,-0.000266418759573253
88,77,-0.000266418759573253
88,78,0.00162951898861921
88,79,-0.0382337681727513
88,82,-0.0327507073765259
88,83,-0.0327507073765259
88,84,-0.000437841200793611
88,85,-7.67966039026453e-05
88,86,-0.0324937485890534
88,87,-0.000437841200793611
88,88,0.971781500135943
89,1,-7.32655484056174e-05
89,5,0.000364682438311111
89,6,-0.298742522504911
89,7,0.130733111576795
89,8,-0.003083552413387
89,9,-0.00360230169752882
89,10,-0.0466274315331401
89,11,0.000511040151178858
89,12,0.000511040151178858
89,13,-0.00324448252513002
89,14,0.000511040151178858
89,15,0.000511040151178858
89,16,0.000511040151178858
89,17,0.000624795774462926
89,18,0.000511040151178858
89,19,0.000624795774462926
89,20,-0.00324097620632888
89,21,-0.00793954545652058
89,22,-0.00793954545652058
89,23,-0.00793954545652058
89,24,0.000185259504862229
89,25,0.000185259504862229
89,26,0.000347792163972807
89,27,0.000591745106669297
89,28,0.000320216735091726
89,29,0
89,31,0
89,32,0.000233605929203989
89,33,-0.00011301754810593
89,34,-0.000119937262274852
89,35,-0.000141257543767053
89,36,-0.00124778814938191
89,37,-0.00011301754810593
89,38,0.000591745106669297
89,39,0.000185259504862229
89,40,0.000287311543651186
89,41,0.000185259504862229
89,42,0.000185259504862229
89,43,-0.000576136533992861
89,44,-7.79382927697224e-05
89,45,-0.00011301754810593
89,46,-0.00011301754810593
89,47,-0.00011301754810593
89,48,-0.00011301754810593
89,49,-0.00011301754810593
89,50,-0.00011301754810593
89,51,-0.000152455817995715
89,52,-0.00011301754810593
89,56,-9.68098312911697e-05
89,57,0.000287311543651186
89,58,0.000287311543651186
89,59,0.000233605929203989
89,60,0.000233605929203989
89,61,-9.60502709989903e-05
89,62,-9.60502709989903e-05
89,63,0.000205543310152839
89,64,0.000233605929203989
89,65,-9.60502709989903e-05
89,66,-9.68098312911697e-05
89,67,-0.00011301754810593
89,68,-0.0797688847618421
89,69,-0.0846347476490785
89,70,-0.000152455817995715
89,71,-0.000105813545676324
89,72,-0.0846347476490785
89,73,-0.0846347476490785
89,74,-0.0846347476490785
89,75,0.000347792163972807
89,76,0.000591745106669297
89,77,0.000591745106669297
89,78,-0.000255482202087367
89,79,-0.00011301754810593
89,82,-9.68098312911697e-05
89,83,-9.68098312911697e-05
89,84,0.000233605929203989
89,85,0.000287311543651186
89,86,-9.60502709989903e-05
89,87,0.000233605929203989
89,88,-9.60502709989903e-05
89,89,0.918794943678703
90,1,-6.9053329159947e-05
90,5,0.000343715934700059
90,6,0.191302937689899
90,7,-0.349653068239096
90,8,-0.00290627128871986
90,9,-0.00339519638173923
90,10,-0.0439467041141256
90,11,0.000481659177352136
90,12,0.000481659177352136
90,13,-0.00305794912666376
90,14,0.000481659177352136
90,15,0.000481659177352136
90,16,0.000481659177352136
90,17,0.00058887470592419
90,18,0.000481659177352136
90,19,0.00058887470592419
90,20,-0.00305464439488212
90,21,-0.0074830811714424
90,22,-0.0074830811714424
90,23,-0.0074830811714424
90,24,0.000174608473527504
90,25,0.000174608473527504
90,26,0.000327796724390902
90,27,0.00055772420351514
90,28,0.000301806675743345
90,29,0
90,31,0
90,32,0.000220175341263146
90,33,-0.000106519887178112
90,34,-0.000113041769708138
90,35,-0.000133136295002796
90,36,-0.00117604969424543
90,37,-0.000106519887178112
90,38,0.00055772420351514
90,39,0.000174608473527504
90,40,0.000270793285888742
90,41,0.000174608473527504
90,42,0.000174608473527504
90,43,-0.000543013006640235
90,44,-7.34574257875795e-05
90,45,-0.000106519887178112
90,46,-0.000106519887178112
90,47,-0.000106519887178112
90,48,-0.000106519887178112
90,49,-0.000106519887178112
90,50,-0.000106519887178112
90,51,-0.000143690752495614
90,52,-0.000106519887178112
90,56,-9.12439924568355e-05
90,57,0.000270793285888742
90,58,0.000270793285888742
90,59,0.000220175341263146
90,60,0.000220175341263146
90,61,-9.0528101181685e-05
90,62,-9.0528101181685e-05
90,63,0.000193726112224403
90,64,0.000220175341263146
90,65,-9.0528101181685e-05
90,66,-9.12439924568355e-05
90,67,-0.000106519887178112
90,68,-0.075182772476989
90,69,-0.0797688847618421
90,70,-0.000143690752495614
90,71,-9.97300608290816e-05
90,72,-0.0797688847618421
90,73,-0.0797688847618421
90,74,-0.0797688847618421
90,75,0.000327796724390902
90,76,0.00055772420351514
90,77,0.00055772420351514
90,78,-0.00024079389261617
90,79,-0.000106519887178112
90,82,-9.12439924568355e-05
90,83,-9.12439924568355e-05
90,84,0.000220175341263146
90,85,0.000270793285888742
90,86,-9.0528101181685e-05
90,87,0.000220175341263146
90,88,-9.0528101181685e-05
90,89,-0.0797688847618421
90,90,0.870557241376624
91,1,-6.9053329159947e-05
91,5,0.000343715934700059
91,6,0.191302937689899
91,7,-0.349653068239096
91,8,-0.00290627128871986
91,9,-0.00339519638173923
91,10,-0.0439467041141256
91,11,0.000481659177352136
91,12,0.000481659177352136
91,13,-0.00305794912666376
91,14,0.000481659177352136
91,15,0.000481659177352136
91,16,0.000481659177352136
91,17,0.00058887470592419
91,18,0.000481659177352136
91,19,0.00058887470592419
91,20,-0.00305464439488212
91,21,-0.0074830811714424
91,22,-0.0074830811714424
91,23,-0.0074830811714424
91,24,0.000174608473527504
91,25,0.000174608473527504
91,26,0.000327796724390902
91,27,0.00055772420351514
91,28,0.000301806675743345
91,29,0
91,31,0
91,32,0.000220175341263146
91,33,-0.000106519887178112
91,34,-0.000113041769708138
91,35,-0.000133136295002796
91,36,-0.00117604969424543
91,37,-0.000106519887178112
91,38,0.00055772420351514
91,39,0.000174608473527504
91,40,0.000270793285888742
91,41,0.000174608473527504
91,42,0.000174608473527504
91,43,-0.000543013006640235
91,44,-7.34574257875795e-05
91,45,-0.000106519887178112
91,46,-0.000106519887178112
91,47,-0.000106519887178112
91,48,-0.000106519887178112
91,49,-0.000106519887178112
91,50,-0.000106519887178112
91,51,-0.000143690752495614
91,52,-0.000106519887178112
91,56,-9.12439924568355e-05
91,57,0.000270793285888742
91,58,0.000270793285888742
91,59,0.000220175341263146
91,60,0.000220175341263146
91,61,-9.0528101181685e-05
91,62,-9.0528101181685e-05
91,63,0.000193726112224403
91,64,0.000220175341263146
91,65,-9.0528101181685e-05
91,66,-9.12439924568355e-05
91,67,-0.000106519887178112
91,68,-0.075182772476989
91,69,-0.0797688847618421
91,70,-0.000143690752495614
91,71,-9.97300608290816e-05
91,72,-0.0797688847618421
91,73,-0.0797688847618421
91,74,-0.0797688847618421
91,75,0.000327796724390902
91,76,0.00055772420351514
91,77,0.00055772420351514
91,78,-0.00024079389261617
91,79,-0.000106519887178112
91,82,-9.12439924568355e-05
91,83,-9.12439924568355e-05
91,84,0.000220175341263146
91,85,0.000270793285888742
91,86,-9.0528101181685e-05
91,87,0.000220175341263146
91,88,-9.0528101181685e-05
91,89,-0.0797688847618421
91,90,-0.075182772476989
91,91,0.870557241376624
92,1,-0.000708751253060204
92,5,-0.00304649524912849
92,6,0.00488239851393981
92,7,0.164315148818706
92,8,-0.000683122257229904
92,9,-0.533618779822792
92,10,-0.00174238419385778
92,11,-0.0132172580958297
92,12,-0.0132172580958297
92,13,0.050905525862909
92,14,-0.0132172580958297
92,15,-0.0132172580958297
92,16,-0.0132172580958297
92,17,-0.000167457170507885
92,18,-0.0132172580958297
92,19,-0.000167457170507885
92,20,-0.00022938567177068
92,21,0.00263126849132188
92,22,0.00263126849132188
92,23,0.00263126849132188
92,24,-0.00243664849677187
92,25,-0.00243664849677187
92,26,0.00200837604105116
92,27,-0.015589022047347
92,28,0.00156074979627973
92,29,0
92,31,0
92,32,-0.0549542979112367
92,33,-0.000735979237200957
92,34,0.00205306768859241
92,35,-0.00204816038541961
92,36,-0.0016346615861347
92,37,-0.000735979237200957
92,38,-0.015589022047347
92,39,-0.00243664849677187
92,40,-0.00240015191520244
92,41,-0.00243664849677187
92,42,-0.00243664849677187
92,43,0.00292899373284137
92,44,-0.000507540344156481
92,45,-0.000735979237200957
92,46,-0.000735979237200957
92,47,-0.000735979237200957
92,48,-0.000735979237200957
92,49,-0.000735979237200957
92,50,-0.000735979237200957
92,51,-0.00985662661376475
92,52,-0.000735979237200957
92,56,-0.000630433299795593
92,57,-0.00240015191520244
92,58,-0.00240015191520244
92,59,-0.0549542979112367
92,60,-0.0549542979112367
92,61,-0.000625486982928742
92,62,-0.000625486982928742
92,63,-0.00270343374866453
92,64,-0.0549542979112367
92,65,-0.000625486982928742
92,66,-0.000630433299795593
92,67,-0.000735979237200957
92,68,0.000314535977135939
92,69,0.000333722517632472
92,70,-0.00985662661376475
92,71,0.000883948417393639
92,72,0.000333722517632472
92,73,0.000333722517632472
92,74,0.000333722517632472
92,75,0.00200837604105116
92,76,-0.015589022047347
92,77,-0.015589022047347
92,78,-0.0515806046888129
92,79,-0.000735979237200957
92,82,-0.000630433299795593
92,83,-0.000630433299795593
92,84,-0.0549542979112367
92,85,-0.00240015191520244
92,86,-0.000625486982928742
92,87,-0.0549542979112367
92,88,-0.000625486982928742
92,89,0.000333722517632472
92,90,0.000314535977135939
92,91,0.000314535977135939
92,92,1.06435024273377
93,1,-0.000189355834877611
93,5,0.000887210945824405
93,6,0.0506949802406461
93,7,-0.529835804324318
93,8,-0.00800845914517586
93,9,-0.00909962101257202
93,10,-0.123062338061282
93,11,0.00127958326326977
93,12,0.00127958326326977
93,13,-0.00713149668471329
93,14,0.00127958326326977
93,15,0.00127958326326977
93,16,0.00127958326326977
93,17,0.0015703471770385
93,18,0.00127958326326977
93,19,0.0015703471770385
93,20,-0.00825302032734707
93,21,-0.0199367137995644
93,22,-0.0199367137995644
93,23,-0.0199367137995644
93,24,0.000219860500667153
93,25,0.000219860500667153
93,26,0.000815836323749839
93,27,0.00149117917132266
93,28,0.000849130879421804
93,29,0
93,31,0
93,32,0.000620261022944052
93,33,-0.00022689913979463
93,34,-0.00499851217738696
93,35,-0.000264834869120097
93,36,-0.00305706665460636
93,37,-0.00022689913979463
